공고날짜,발주청,시도,공고번호,입찰날짜,연면적,대지면적,예가율,세대수,기초금액,1순위예가율,낙찰하한율
2017.10.11,서울특별시 영등포구,서울특별시 ,20170928597,2017.10.13,207925,51715,1.008325,1464,4864437620,1.010733722,0.7295
2017.10.10,경기도 양주시,경기도 ,20170928746,2017.10.13,124586,49319,0.998285,811,1711729341,0.998289683,0.8045
2017.9.29,강원도 속초시,강원도 ,20170930346,2017.10.13,132298,38009,0.99914,874,2998977373,0.999259205,0.8045
2017.9.26,부산광역시 금정구,부산광역시 ,20170926541,2017.10.12,123742,10659,1.00305,610,1979255782,1.003279963,0.8045
2017.9.25,경기도 김포시,경기도 ,20170924687,2017.10.12,141803,32293,1.00148,701,2550774423,1.001499913,0.8045
2017.9.25,경기도 의왕시,경기도 ,20170925775,2017.10.11,75513,25681,1.003403,610,1478072650,1.003738558,0.8045
2017.9.19,경기도 의왕시,경기도 ,20170918184,2017.9.28,146407,44937,1.009983,941,2792579358,1.011115724,0.8045
2017.9.15,광주광역시 북구,광주광역시 ,20170915064,2017.9.27,175934,71607,1.005798,1196,3116420489,1.006964286,0.7295
2017.9.14,경상남도 김해시,경상남도 ,20170913435,2017.9.26,116771,39989,0.980783,974,1889236830,0.983557352,0.8045
2017.9.12,경상북도 구미시,경상북도 ,20170910595,2017.9.22,178566,54979,1.007663,1210,3665129675,1.008744729,0.7295
2017.9.14,경상남도 진주시,경상남도 ,20170912759,2017.9.22,149157,50884,0.994703,726,2367354851,0.994808005,0.8045
2017.9.12,서울특별시 강동구,서울특별시 ,20170909161,2017.9.22,53672,12181,0.995803,366,1243582000,0.996349898,0.8295
2017.9.12,서울특별시 영등포구,서울특별시 ,20170910827,2017.9.21,123482,26304,0.992673,802,3130298000,0.993239254,0.8045
2017.9.14,강원도 강릉시,강원도 ,20170913653,2017.9.21,68956,25506,1.000933,491,1324728988,1.025707764,0.8295
2017.9.11,부산광역시 부산진구,부산광역시 ,20170902994,2017.9.21,287290,103928,1.003548,2144,7797855740,1.003750925,0.7295
2017.9.15,전라남도 화순군,전라남도 ,20170909825,2017.9.21,81093,31608,0.98216,612,1515389813,0.982663058,0.8045
2017.9.7,전라남도 목포시,전라남도 ,20170906315,2017.9.19,148545,54229,1.007518,1186,3011399000,1.009658995,0.7295
2017.9.6,대구광역시 달성군,대구광역시 ,20170904663,2017.9.18,79577,23568,0.997418,553,1670856103,0.998005705,0.8045
2017.9.6,경기도 평택시,경기도 ,20170904221,2017.9.15,98932,41635,1.00891,613,1486425014,1.008972915,0.8045
2017.9.6,경기도 이천시,경기도 ,20170904345,2017.9.15,81195,32967,1.004708,533,1194863218,1.004892022,0.8045
2017.9.11,충청남도 천안시,충청남도 ,20170903926,2017.9.15,154067,39223,1.011725,1067,2881532603,1.011889993,0.7295
2017.9.5,전라북도 군산시,전라북도 ,20170903944,2017.9.14,69963,21112,1.007423,423,1360412390,1.008230597,0.8295
2017.9.5,부산광역시 기장군,부산광역시 ,20170902728,2017.9.14,108997,39006,0.989733,748,1974761400,0.990083974,0.8045
2017.9.4,부산광역시 연제구,부산광역시 ,20170901246,2017.9.13,179804,55758,0.995498,1230,4145740447,0.995845785,0.7295
2017.9.4,강원도 원주시,강원도 ,20170902373,2017.9.13,81105,29538,0.985225,571,1515653715,0.98742404,0.8045
2017.9.5,경기도 의정부시,경기도 ,20170902207,2017.9.13,109324,42144,0.99074,722,1626894407,0.99076542,0.8045
2017.9.4,부산광역시 기장군,부산광역시 ,20170830565,2017.9.12,79709,28912,0.999085,550,1464485538,0.999330354,0.8045
2017.8.29,경기도 과천시,경기도 ,20170827298,2017.9.12,233986,80422,1.004055,1317,4920102000,1.004219753,0.7295
2017.8.31,서울특별시 영등포구,서울특별시 ,20170827976,2017.9.11,84274,15385,1.004553,499,1867692200,1.00490516,0.8295
2017.8.30,전라북도 전주시,전라북도 ,20170828710,2017.9.11,246196,79076,0.995735,1370,4340335000,0.995839781,0.7295
2017.9.7,경상남도 김해시,경상남도 ,20170828886,2017.9.11,48367,18324,1.004958,396,1119393615,1.005668053,0.8295
2017.8.25,전라북도 전주시,전라북도 ,20170824591,2017.9.8,197093,65563,0.994825,1390,4255065000,0.994935709,0.7295
2017.8.28,광주광역시 동구,광주광역시 ,20170826255,2017.9.7,364670,97197,0.997378,2336,6949910734,0.998542413,0.7295
2017.8.30,서울특별시 서대문구,서울특별시 ,20170825416,2017.9.6,157840,52868,0.999028,997,3860514588,0.999066998,0.8045
2017.8.25,경기도 파주시,경기도 ,20170825300,2017.9.5,167209,64100,1.002813,1047,2689478520,1.003580795,0.7295
2017.8.22,경상남도 거제시,경상남도 ,20170820590,2017.9.1,132373,56175,0.9887,883,3167475240,0.989349945,0.8045
2017.8.22,경기도 평택시,경기도 ,20170820816,2017.8.31,289208,105661,0.992825,2124,6265429116,0.994899712,0.7295
2017.8.22,경기도 평택시,경기도 ,20170820863,2017.8.31,229476,82456,1.006865,1674,5032748164,1.008431748,0.7295
2017.8.23,경기도 의왕시,경기도 ,20170822069,2017.8.31,82473,30241,0.996333,594,1458462780,0.996969062,0.8045
2017.8.18,경기도 시흥시,경기도 ,20170818228,2017.8.29,75057,27340,0.991555,447,1366653241,0.991747933,0.8295
2017.8.17,경기도 시흥시,경기도 ,20170816836,2017.8.28,152586,54454,1.012425,891,2413900450,1.013450006,0.8045
2017.8.21,경기도 김포시,경기도 ,20170819311,2017.8.28,73764,22691,0.980543,431,1498363690,0.982775118,0.8295
2017.8.18,서울특별시 용산구,서울특별시 ,20170812758,2017.8.24,225630,59182,0.984523,335,7205510561,0.985177942,0.8295
2017.8.11,대구광역시,대구광역시,20170811211,2017.8.23,120075,38590,0.999078,627,1956199864,0.999677526,0.8045
2017.8.17,부산광역시 기장군,부산광역시 ,20170809980,2017.8.21,145414,47246,1.00971,701,2397935000,1.010714257,0.8045
2017.8.8,충청북도 청주시,충청북도 ,20170808098,2017.8.18,149682,47593,0.999608,992,2218641067,1.000001827,0.8045
2017.8.8,부산광역시 수영구,부산광역시 ,20170802079,2017.8.14,151263,38391,0.988188,971,3154686421,0.988193909,0.8045
2017.8.3,경기도 고양시,경기도 ,20170803343,2017.8.14,45269,11000,1.014405,214,898036026,1.014537506,0.8495
2017.8.2,경기도 김포시,경기도 ,20170802347,2017.8.11,303097,100644,1.00801,1872,6646804700,1.009051021,0.7295
2017.8.1,서울특별시 중랑구,서울특별시 ,20170800060,2017.8.11,63393,17771,1.00989,453,1340390000,1.011030681,0.8295
2017.7.31,광주광역시 광산구,광주광역시 ,20170730558,2017.8.7,73899,28222,1.00178,473,1524057115,1.002410717,0.8295
2017.7.25,서울특별시 서초구,서울특별시 ,20170726393,2017.8.4,99266,8055,1.002905,318,2626068889,1.003160162,0.8295
2017.7.27,행정중심복합도시건설청,세종특별자치시,20170728968,2017.8.4,58439,23118,1.01091,290,1050308564,1.010950984,0.8495
2017.7.24,서울특별시 성북구,서울특별시 ,20170724989,2017.8.3,257110,87152,0.99737,1711,6380070000,0.998100439,0.7295
2017.7.28,서울특별시 구로구,서울특별시 ,20170729538,2017.8.3,99338,39936,1.00176,634,2122357417,1.001780721,0.8045
2017.7.31,서울특별시 서대문구,서울특별시 ,20170723972,2017.8.2,36803,13078,1.004065,296,1054802760,1.004308946,0.8495
2017.7.21,부산광역시 사하구,부산광역시 ,20170722697,2017.8.1,81820,13526,0.990623,513,1531267586,0.991048191,0.8045
2017.7.17,서울특별시 은평구,서울특별시 ,20170717401,2017.7.28,113188,28745,1.013198,760,1508036568,1.014082063,0.8045
2017.7.14,경기도 고양시,경기도 ,20170716109,2017.7.26,178777,64749,0.991015,1102,2855210715,0.992499685,0.7295
2017.7.14,대구광역시 북구,대구광역시 ,20170716148,2017.7.26,102205,26136,0.992618,682,2018244266,0.992784587,0.8045
2017.7.14,경기도 화성시,경기도 ,20170715983,2017.7.25,60517,38156,0.991208,262,1074739512,0.991298693,0.8495
2017.7.7,경기도 성남시,경기도 ,20170708111,2017.7.19,96589,32644,1.006478,543,1532185470,1.006632728,0.8045
2017.7.10,충청남도 보령시,충청남도 ,20170709757,2017.7.19,82691,27643,1.00719,517,1460690659,1.007908403,0.8045
2017.7.5,대구광역시 달성군,대구광역시 ,20170704554,2017.7.17,146248,52924,0.995455,1038,2506675941,0.996249577,0.7295
2017.7.4,충청북도 청주시,충청북도 ,20170703365,2017.7.14,127191,43450,1.005283,797,2102666605,1.005625295,0.8045
2017.7.4,충청북도 청주시,충청북도 ,20170703385,2017.7.14,97218,33250,1.003865,610,1624183247,1.004100224,0.8045
2017.7.5,경상남도 밀양시,경상남도 ,20170704455,2017.7.14,94896,29136,0.986963,706,2061157873,0.987147694,0.8045
2017.7.7,서울특별시 구로구,서울특별시 ,20170707865,2017.7.14,163771,34136,0.995703,1089,2879251000,0.995927663,0.7295
2017.7.3,강원도 태백시,강원도 ,20170700483,2017.7.14,158606,35799,1.00435,1236,1752377180,1.004601097,0.7295
2017.7.4,경기도 화성시,경기도 ,20170702231,2017.7.14,90107,15092,0.99838,463,1737579302,0.998637999,0.8295
2017.7.5,강원도 동해시,강원도 ,20170704479,2017.7.14,71778,24503,1.003238,502,1357338276,1.003586998,0.8045
2017.6.30,경기도 고양시,경기도 ,20170632834,2017.7.12,82304,12900,0.99586,364,1782684491,0.996500537,0.8295
2017.6.30,인천광역시 미추홀구,인천광역시 ,20170631586,2017.7.11,350034,52962,0.983578,1897,6905545397,0.989011158,0.7295
2017.7.5,부산광역시 기장군,부산광역시 ,20170637632,2017.7.10,80653,26343,0.996383,653,1296840000,0.996385743,0.8045
2017.7.4,부산광역시 금정구,부산광역시 ,20170637050,2017.7.10,52154,3930,0.997785,330,1563384427,0.997849843,0.8295
2017.7.4,경기도 성남시,경기도 ,20170630436,2017.7.7,603938,181292,1.001953,4089,14594177627,1.002115106,0.7295
2017.6.23,경기도 과천시,경기도 ,20170630948,2017.7.6,305357,96128,1.001758,1571,7814124488,1.002449993,0.7295
2017.6.27,경기도 남양주시,경기도 ,20170630918,2017.7.6,220753,42545,1.001173,967,5344833711,1.00155381,0.8045
2017.6.28,부산광역시,부산광역시,20170628190,2017.7.4,291067,51771,0.988745,1530,6513593657,0.989285113,0.7295
2017.6.28,부산광역시,부산광역시,20170628108,2017.7.4,274224,57649,1.009848,1406,6184185153,1.012000123,0.7295
2017.6.22,전라북도 전주시,전라북도 ,20170624862,2017.7.3,173947,62773,1.009333,1128,2913045240,1.009733064,0.7295
2017.6.22,경기도 부천시,경기도 ,20170629832,2017.7.3,130851,35259,1.001108,921,2354701342,1.001126377,0.8045
2017.6.21,경기도 화성시,경기도 ,20170623745,2017.7.3,505190,54989,0.986523,940,11932166340,0.988622262,0.8045
2017.6.26,부산.진해경제자유구역청,부산광역시,20170625714,2017.7.3,173770,19085,0.999085,660,2547336856,0.999143381,0.8045
2017.6.26,제주특별자치도 서귀포시,제주특별자치도 ,20170622243,2017.6.30,48581,38270,0.993865,268,1239232142,0.993987334,0.8495
2017.6.15,강원도 원주시,강원도 ,20170618309,2017.6.26,94138,37758,1.011278,624,1831946815,1.012151423,0.8045
2017.6.15,강원도 원주시,강원도 ,20170618354,2017.6.26,80714,32362,0.994203,536,1624537640,0.994578533,0.8045
2017.6.9,서울특별시 마포구,서울특별시 ,20170611048,2017.6.21,67953,6496,0.990163,973,1679860640,0.990189126,0.8045
2017.6.14,강원도 원주시,강원도 ,20170612736,2017.6.21,113240,40743,0.996938,794,1899351303,0.997000629,0.8045
2017.6.14,강원도 원주시,강원도 ,20170612664,2017.6.21,77981,28162,0.995403,548,1328544609,0.995470553,0.8045
2017.6.9,전라북도 부안군,전라북도 ,20170609339,2017.6.21,77112,26984,0.994618,570,1474995640,0.994776829,0.8045
2017.6.9,광주광역시 북구,광주광역시 ,20170609166,2017.6.20,108598,48029,0.984493,750,1690524823,0.985783207,0.8045
2017.6.9,경기도 광주시,경기도 ,20170610774,2017.6.20,87689,33092,0.999773,587,1854758796,1.000714101,0.8045
2017.6.8,광주광역시 서구,광주광역시 ,20170608703,2017.6.19,52442,20496,1.002223,353,1149342466,1.002370018,0.8295
2017.6.5,대전광역시,대전광역시,20170604254,2017.6.15,99663,35520,0.995728,650,2043984000,0.995879838,0.8045
2017.6.5,경기도 고양시,경기도 ,20170604869,2017.6.15,84298,33260,1.007818,549,1410467952,1.00953601,0.8045
2017.6.9,광주광역시 광산구,광주광역시 ,20170604130,2017.6.14,63885,95141,0.993255,460,1763227017,0.993299723,0.8295
2017.6.2,충청남도 서천군,충청남도 ,20170600438,2017.6.12,49850,16380,0.985175,337,1238162038,0.987147324,0.8295
2017.6.5,경상남도 밀양시,경상남도 ,20170600882,2017.6.12,78128,19604,1.007588,523,1374562437,1.008173474,0.8045
2017.5.31,광주광역시 남구,광주광역시 ,20170536958,2017.6.9,100420,14141,0.994138,594,2130843930,0.994420385,0.8045
2017.5.29,경기도 화성시,경기도 ,20170532341,2017.6.8,73657,29175,0.99204,438,1198584452,0.992199156,0.8295
2017.5.23,서울특별시 노원구,서울특별시 ,20170509057,2017.6.7,106835,39961,0.99417,810,2142523000,0.994886998,0.8045
2017.5.25,인천광역시 경제자유구역청,인천광역시 ,20170528719,2017.6.5,539162,79306,1.000738,2230,13075112604,1.001339287,0.7295
2017.5.25,강원도 동해시,강원도 ,20170529532,2017.6.5,84024,28613,0.989318,672,1662892103,0.989557688,0.8045
2017.5.23,서울특별시 강동구,서울특별시 ,20170504432,2017.6.2,125594,14635,0.996903,656,3379924408,0.997371535,0.8045
2017.5.25,서울특별시 영등포구,서울특별시 ,20170525546,2017.6.1,144744,35922,0.997395,1008,3717254370,0.997498999,0.7295
2017.5.22,부산광역시 수영구,부산광역시 ,20170521272,2017.5.31,112219,23282,1.005165,609,2313664726,1.005574854,0.8045
2017.5.22,부산광역시 수영구,부산광역시 ,20170521236,2017.5.31,50029,12339,0.994598,408,1571158822,0.994669994,0.8295
2017.5.19,인천광역시 경제자유구역청,인천광역시 ,20170520957,2017.5.30,137197,44900,1.006405,898,2883802897,1.006413985,0.8045
2017.5.25,부산광역시 서구,부산광역시 ,20170517628,2017.5.29,82203,22331,0.999,554,1624111627,0.999010553,0.8045
2017.5.16,서울특별시 강동구,서울특별시 ,20170513936,2017.5.26,284611,72987,0.999755,1745,6274110000,1.001071433,0.7295
2017.5.17,경기도 고양시,경기도 ,20170516920,2017.5.26,125644,39212,1.000055,951,1859079422,1.000146837,0.8045
2017.5.24,서울특별시 서대문구,서울특별시 ,20170515953,2017.5.26,167132,38091,1.003865,1047,4339127049,1.003912255,0.7295
2017.5.16,경기도 화성시,경기도 ,20170512944,2017.5.25,141571,62005,1.00241,1004,3234973254,1.0026912,0.7295
2017.5.12,전라북도 익산시,전라북도 ,20170511790,2017.5.24,45682,14777,1.007815,338,1001562602,1.007859711,0.8295
2017.5.8,경기도 군포시,경기도 ,20170506453,2017.5.23,115424,47174,0.982588,750,2364886056,0.983705643,0.8045
2017.5.16,경상남도 진주시,경상남도 ,20170510847,2017.5.22,147054,22462,1.008593,560,2638006671,1.00874987,0.8045
2017.5.12,경상남도 진주시,경상남도 ,20170510407,2017.5.22,97621,15155,1.003605,444,1717215749,1.0037,0.8295
2017.5.8,경상남도 사천시,경상남도 ,20170504980,2017.5.19,237236,134222,0.999978,1738,5273772460,1.00041146,0.7295
2017.4.28,경상남도 통영시,경상남도 ,20170441739,2017.5.17,191407,61526,1.002203,1269,3535458260,1.002279932,0.7295
2017.4.25,서울특별시 은평구,서울특별시 ,20170432133,2017.5.17,340081,120765,1.01225,2441,8183710607,1.012548225,0.7295
2017.5.10,경기도 화성시,경기도 ,20170506572,2017.5.17,127434,46756,1.004588,662,2704271708,1.004850379,0.8045
2017.5.10,경기도 화성시,경기도 ,20170506512,2017.5.17,63042,23972,0.99598,416,1333170967,0.995982954,0.8295
2017.5.8,충청남도 천안시,충청남도 ,20170500428,2017.5.16,336098,94932,1.002838,2586,4367436640,1.002859959,0.7295
2017.5.4,경기도 고양시,경기도 ,20170504091,2017.5.16,125850,51600,1.00021,852,2247233226,1.00029198,0.8045
2017.5.2,경기도 안산시,경기도 ,20170502628,2017.5.16,71758,10426,0.98253,449,1591348247,0.985209825,0.8295
2017.5.10,울산광역시 북구,울산광역시 ,20170500158,2017.5.12,64786,27708,1.0063,420,1494345029,1.006860338,0.8295
2017.5.1,전라북도 완주군,전라북도 ,20170501498,2017.5.12,47535,30082,1.019503,490,1049600620,1.019874129,0.8295
2017.4.28,경기도 평택시,경기도 ,20170442128,2017.5.11,79160,27218,0.994855,610,1735402641,0.995621889,0.8045
2017.4.28,경기도 남양주시,경기도 ,20170439693,2017.5.11,215122,70965,1.000225,1620,4617998065,1.000578958,0.7295
2017.4.25,경상남도 밀양시,경상남도 ,20170432094,2017.5.2,69522,21123,0.999358,468,1600903447,0.999420603,0.8295
2017.4.20,인천광역시 경제자유구역청,인천광역시 ,20170429426,2017.5.1,479629,180715,0.982223,3100,10909760333,0.98669989,0.7295
2017.4.18,서울특별시 중랑구,서울특별시 ,20170422779,2017.4.28,73098,19723,1.013208,497,1787682000,1.0155,0.8295
2017.4.13,인천광역시 남동구,인천광역시 ,20170417423,2017.4.25,134471,12522,1.00176,376,3282045990,1.002190006,0.8295
2017.4.18,경기도 김포시,경기도 ,20170424741,2017.4.25,394003,116595,0.998933,2456,7606811835,0.999257327,0.7295
2017.4.18,경기도 김포시,경기도 ,20170424614,2017.4.25,222325,31320,1.001368,1142,4332115547,1.00144978,0.7295
2017.4.6,경기도 평택시,경기도 ,20170407342,2017.4.17,246126,91034,1.006673,1884,4457611667,1.006799959,0.7295
2017.4.4,경기도 안성시,경기도 ,20170401610,2017.4.13,101258,33987,1.00105,715,1932364813,1.001486899,0.8045
2017.4.4,경상남도 사천시,경상남도 ,20170402689,2017.4.13,87095,29454,0.999408,617,1728133830,0.999733387,0.8045
2017.3.30,경기도 성남시,경기도 ,20170348820,2017.4.11,149040,50835,0.981233,768,2145687609,0.984807906,0.8045
2017.3.29,충청북도 청주시,충청북도 ,20170345035,2017.4.7,119386,41463,0.992303,676,2222117443,0.992599971,0.8045
2017.3.29,충청북도 청주시,충청북도 ,20170344978,2017.4.7,112569,38454,1.00005,706,2101351709,1.000097928,0.8045
